id_annotation	id_annotator	caption	url	cb0	cb1	cb2	cb3	cb4	cb5	cb6	other	cbWhen	cbHow	cbWhere	Identification	source	cbBrokenImg	cbMetaGood	cbMetaBad	cbVisible1	cbVisible2	cbVisible3	cbVisible4	cbVisible5	cbSubjectiveBad	cbSubjectiveGood	cbStory1	cbStory2	cbStory3	cbStory4	cbStory5
789	3	type of place of worship	http://c8.alamy.com/comp/AG41TA/the-temple-of-queen-nefertiti-at-abu-simbel-on-the-shore-of-lake-nasser-AG41TA.jpg	0	1	0	0	1	0	0		0	0	0	0	True577	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
790	3	geyser in the sky by person	https://media.istockphoto.com/photos/collage-showing-different-phases-of-the-geyser-picture-id514030905?k=6&m=514030905&s=612x612&w=0&h=WTcrze-BGRFmcg-8ayZVVOB8MuxoAmQPCVquTSDvqAE=	0	1	0	0	1	0	0		0	0	0	0	True716	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
791	3	fishing from the boat at sunset	https://media.gettyimages.com/photos/fisherman-steering-his-fishing-boat-on-the-red-sea-picture-id477946919	0	0	0	0	0	0	0		0	0	0	0	Meta476	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
792	3	mountain range are the highest mountain	http://c8.alamy.com/comp/K95TBP/view-of-a-loch-and-pine-forest-in-cairngorms-national-park-scotland-K95TBP.jpg	0	1	0	0	1	0	0		0	0	0	0	Subjective797	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
793	3	typical facade of a house	http://l7.alamy.com/zooms/ef7b4f8825dd4513a0845723f74bdcc0/a-woman-on-a-balcony-france-b921n3.jpg	1	1	0	0	1	0	0		0	0	1	0	Subjective364	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
794	3	lighthouse construction material on the beach	https://media.istockphoto.com/photos/sheep-with-rainbow-on-the-beach-picture-id636788722?k=6&m=636788722&s=612x612&w=0&h=zJ-sRd-ggr42LWW84svXghKv3tDGkZM6rZ_hB48LpE0=	1	1	0	0	0	0	0		0	1	0	0	Action539	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
795	3	street vendor selling food on the streets	http://l7.alamy.com/zooms/14824808e92649ed92a1b9d3f182b59f/woman-cooking-traditional-thailand-fast-food-on-the-street-ce980k.jpg	0	1	0	0	0	0	0		0	0	0	0	Subjective442	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
796	3	portrait of a young japanese woman	https://media.istockphoto.com/photos/portrait-of-a-young-japanese-woman-picture-id513484040?k=6&m=513484040&s=612x612&w=0&h=DfU_HWkt4iRUhTZtVCLT6lRUT2zqxzY6CNN5--Wm1X8=	1	1	0	0	0	0	0		0	0	1	0	Story86	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
797	3	painting artist , oil on canvas	https://i.pinimg.com/736x/1d/b6/95/1db695dfedb6bd0ac2ab63bac3285fb6--geometric-painting-abstract-paintings.jpg	0	1	0	0	1	0	0		0	0	0	0	True388	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
798	3	actor unveils his wax figure	https://media.gettyimages.com/photos/spanish-the-actor-jorge-sanz-unveils-his-wax-figure-at-the-wax-museum-picture-id891665522	0	1	0	0	1	0	0		0	0	0	0	Action218	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
799	3	person throws against sports team	https://media.gettyimages.com/photos/matt-strahm-of-the-kansas-city-royals-throw-against-the-boston-red-picture-id801321640?s=612x612	0	1	1	0	1	0	0		0	0	0	0	True186	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
800	3	one of the many telescope	http://l7.alamy.com/zooms/691ec145a2904fce96649b4c372868ef/cannon-silhouette-against-the-setting-sun-on-suomenlinna-island-helsinki-a08ye2.jpg	0	1	0	0	1	0	0		0	0	0	0	Story21	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
801	3	light a candle in the church	http://www.johnsoncitypress.com/image/2016/07/03/x700_q30/LangstonReunion5.jpg	0	0	0	0	0	0	0		0	0	0	0	Action793	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
802	3	football player and battle for the ball during the match	https://media.gettyimages.com/photos/chelseas-ricardo-carvalho-and-fenerbahces-mehmet-aurelio-battle-for-picture-id834330088?s=612x612	1	1	0	0	1	0	0		1	0	0	0	Meta849	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
803	3	tourist attraction in the autumn	http://ichef.bbci.co.uk/news/976/cpsprodpb/BD25/production/_83712484_tomfirmingerstroudglos1706.jpg	1	1	0	0	0	0	0		1	1	0	0	Meta431	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
804	3	the wedding day of people	https://redacrebarn.com/images/photography/58.jpg	1	1	0	0	1	0	0		1	0	0	0	Story463	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
805	3	koi pond in the park	https://media.istockphoto.com/photos/leaves-on-the-bridge-and-koi-fish-picture-id516444014?k=6&m=516444014&s=612x612&w=0&h=AoYaR5KjC-h_eyld5a96tYpcvQ9wHdFmuBt74z40NCY=	1	1	0	0	0	0	0		0	1	0	0	Meta323	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
806	3	a home in the forest	http://arhiva.dalje.com/slike/slike_3/r1/g2007/m11/x134156288232534676_0.jpg	0	0	0	0	0	0	0		0	0	0	0	Meta234	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
807	3	happy couple watching tv in the living room at home	https://media.istockphoto.com/photos/portrait-of-couple-waving-hands-in-the-living-room-picture-id657492326?k=6&m=657492326&s=612x612&w=0&h=bkSAR8abmFBV-KBhncj5pXOzDkzmIOxiZDyy5VDdQco=	1	1	0	0	0	0	0		0	1	0	0	Action693	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
808	3	stone sphere in the garden	https://blog.insureandgo.com/wp-content/uploads/2015/08/the-stone-spheres-of-costa-rica-a-load-of-balls-2.jpg	0	0	0	0	0	0	0		0	0	0	0	True324	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
809	3	person found in the collection	http://l7.alamy.com/zooms/a828a4577a2a44c9bdde9c5e116b59d1/hugh-douglas-hamilton-portrait-of-a-mother-and-child-hm3meg.jpg	0	1	0	0	1	0	0		0	0	0	0	Story205	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
810	3	pop rock artist speaks onstage during awards .	http://i.dailymail.co.uk/i/pix/2016/04/03/08/32CAA84100000578-3521073-Double_duty_Not_only_was_the_singer_honoured_at_the_event_she_al-a-36_1459669965169.jpg	1	1	0	0	1	0	0		1	0	0	0	Meta166	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
811	3	politician and person at the event .	http://www.vancouversun.com/touch/cms/binary/9171185.jpg	1	1	0	0	1	0	0		0	1	0	0	Story127	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
812	3	beautiful ballerina silhouette on a white background	https://us.123rf.com/450wm/steinar14/steinar141605/steinar14160500205/57975065-a-spartan-girl-with-sword-in-a-jump-attack-isolated-on-a-white-background.jpg?ver=6	0	1	0	1	0	0	0		0	0	0	0	Subjective811	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
813	3	aerial view of an island	https://ak8.picdn.net/shutterstock/videos/31380778/thumb/1.jpg	1	1	0	0	0	0	0		0	0	1	0	Subjective108	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
814	3	one of the most beautiful churches	https://i.pinimg.com/736x/1f/e9/11/1fe911663cf4d66aa1c1673515c3f792--aguascalientes-mexico-photo-time.jpg	0	1	0	1	1	0	0		0	0	0	0	Subjective730	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
815	3	model in a black suit	https://www.thefashionisto.com/wp-content/uploads/2016/11/Kit-Butler-2016-Editorial-Apollo-Magazine-010.jpg	0	1	0	0	0	0	0		0	0	0	0	Action565	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
816	3	red carpet arrivals -- part	https://i.pinimg.com/736x/d7/b3/f5/d7b3f55ee25b390b1e5fdf0bd1c79650--oscar-academy-academy-awards.jpg	0	1	0	0	1	0	0		0	0	0	0	Action130	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
817	3	aerial view of the fields	https://ak9.picdn.net/shutterstock/videos/33575029/thumb/1.jpg	1	1	0	0	0	0	0		0	0	1	0	Action29	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
818	3	i really like this painting .	http://fortuny.visitmuve.it/wp-content/uploads/2014/09/11.jpg	0	1	0	1	1	0	0		0	0	0	0	Subjective7	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
819	3	this is what person looks like - garment	https://ih0.redbubble.net/image.14592743.6107/ra,longsleeve,x2000,fafafa:ca443f4786,front-c,315,60,750,1000-bg,f8f8f8.jpg	0	1	0	0	1	0	1	text	0	0	0	0	Subjective851	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
820	3	the most dangerous traffic lights in the world	https://media.istockphoto.com/illustrations/racing-car-on-a-blackboard-illustration-id482318658?k=6&m=482318658&s=612x612&w=0&h=JFHJwIe8XGBGha3seJ89pHRSpT4vMxKElEiHg8pE8N0=	0	0	0	0	0	1	0		0	0	0	0	Subjective242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
821	3	wallpaper with a business suit entitled person	https://www.laineygossip.com/Content/images/articles/ess%20keanu%203%2010dec08.jpg	0	0	0	0	0	0	0		0	0	0	0	Subjective761	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
822	3	the front of the house	https://pics.davesgarden.com/pics/2007/07/13/spicecat/d238f0.jpg	1	1	0	0	0	0	0		0	1	1	0	Meta372	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
823	3	illustration of a cute superhero	https://thumb7.shutterstock.com/display_pic_with_logo/176255474/684493705/stock-vector-ecological-superhero-blonde-woman-in-green-costume-flying-through-the-air-in-superhero-pose-with-684493705.jpg	0	1	0	1	0	0	0		0	0	0	0	Subjective782	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
824	3	automobile model in the dark	https://i.pinimg.com/736x/e1/2a/82/e12a82435d82626afe6a188b55c215e2--mini-one-mini-coopers.jpg	1	1	0	0	0	0	0		0	0	1	0	True95	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
825	3	a fashion look featuring t - shirts , jeans and red shoes .	https://i.pinimg.com/736x/27/88/b2/2788b2da49a48bf9af6e0b00d5fd9537--ray-ban-fossil.jpg	0	1	0	0	1	0	0		0	0	0	0	Story118	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
826	3	tickets to the public	https://www.ocregister.com/wp-content/uploads/migration/kr0/kr073q-b78553099z.120091004113523000gg1k1t89.2.jpg?w=620	0	1	0	0	0	0	0		0	0	0	0	Subjective892	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
827	3	sugar cubes falling on a black background	https://ak7.picdn.net/shutterstock/videos/11050817/thumb/2.jpg	0	1	0	0	0	0	0		0	0	0	0	Meta640	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
828	3	young woman texting on the phone	https://media.gettyimages.com/photos/new-york-city-manhattan-young-woman-drinking-coffee-to-go-on-the-picture-id717168349?s=612x612	0	1	0	0	0	0	0		0	0	0	0	True515	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
829	3	silhouette of a woman meditating by the sea at sunset	https://ak1.picdn.net/shutterstock/videos/19783861/thumb/1.jpg?i10c=img.resize(height:160)	1	1	0	0	0	0	0		1	1	0	0	True284	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
830	3	silhouette of a woman meditating by the sea at sunset	https://ak1.picdn.net/shutterstock/videos/19783861/thumb/1.jpg?i10c=img.resize(height:160)	1	1	1	0	0	0	0		1	1	1	0	True284	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
831	3	vector silhouette of a woman on white background .	https://thumb1.shutterstock.com/display_pic_with_logo/55025/353931314/stock-photo-a-silhouette-of-a-young-girl-wearing-a-large-summer-hat-standing-with-one-arm-extended-and-one-353931314.jpg	1	1	0	0	0	0	0		0	0	1	0	True636	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
832	3	a man rides his bicycle along a canal	https://www.umweltbundesamt.de/sites/default/files/styles/800w550h/public/medien/2294/bilder/fahrradfahrer_fussgaenger_berlin_quelle_laiotz_fotolia_26123448_m.jpg?itok=7zqz00Yp&c=f2c63a6534b9114242c24809426f68c2	0	1	0	0	0	0	0		0	0	0	0	True665	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
833	3	american football player has been named award category .	http://media.gettyimages.com/photos/offensive-line-coach-jerome-brown-of-the-new-york-dragons-goes-over-a-picture-id80181128?k=6&m=80181128&s=612x612&w=0&h=oWiHuhuBwLx0vXMr81nrapiy7DjG8GWwsQIofTROk8Q=	0	1	0	0	1	0	0		0	0	0	0	Story273	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
834	3	person was the first woman in the world .	https://www.usmagazine.com/wp-content/uploads/susan-bro-2e9c033f-59cd-4d67-bc0d-3014e7ffea2b.jpg	0	1	0	0	1	0	0		0	0	0	0	Story268	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
835	3	time lapse video of traffic in the city	https://media-cdn.tripadvisor.com/media/photo-s/0f/7a/6c/42/the-clearest-bit-of-road.jpg	1	1	0	0	0	0	0		0	0	1	0	Story749	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
836	3	view of the mountains and lake	http://l7.alamy.com/zooms/96dbafe22f104947beb0d9c566e48395/new-zealand-south-island-otago-region-queenstown-on-the-edge-of-lake-e2dwf7.jpg	1	1	0	0	0	0	0		0	0	1	0	Meta201	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
837	3	view from the southwest - full - height view	https://www.emporis.com/images/show/866164-Large-fromfaraway-the-frontal-facade-as-seen-from-the-atlantic-street-sidewalk.jpg	1	1	0	0	0	0	0		0	0	1	0	Action973	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
838	3	dramatist and actor attend opening night after party .	https://media.gettyimages.com/photos/kelly-macdonald-and-dougie-payne-attend-the-premiere-of-hbos-empire-picture-id179458771	1	1	0	0	1	0	0		1	1	0	0	Subjective472	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
839	3	daisy flowers in the garden	https://ak4.picdn.net/shutterstock/videos/18485734/thumb/1.jpg	1	1	0	0	0	0	0		0	1	0	0	Action604	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
840	3	happy man in the mountains	https://st.depositphotos.com/2726735/3290/i/950/depositphotos_32908235-stock-photo-man-standing-on-top-of.jpg	1	1	0	0	0	0	0		0	1	0	0	Subjective422	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
841	3	firefighters responded to a fire .	http://c.o0bg.com/rf/image_960w/Boston/2011-2020/2015/04/28/BostonGlobe.com/National/Images/a2aa738676dc43849e052ee392701dac-a2aa738676dc43849e052ee392701dac-0.jpg	0	1	0	0	1	0	0		0	0	0	0	Subjective325	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
842	3	actor presents the new fragrance .	https://media.gettyimages.com/photos/actor-john-cothran-jr-arrives-for-the-premiere-of-the-film-black-in-picture-id539614492?s=612x612	0	1	0	0	1	0	0		0	0	0	0	Subjective948	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
843	3	view of the city at sunrise .	https://ak5.picdn.net/shutterstock/videos/9975035/thumb/1.jpg	1	1	0	0	0	0	0		1	0	1	0	Action134	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
844	3	person walks a red carpet during film festival	https://media.gettyimages.com/photos/giulia-salemi-walks-a-red-carpet-for-the-place-during-the-12th-rome-picture-id870191380?s=612x612	1	1	0	0	0	0	0		1	1	0	0	True996	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
845	3	a foal with a mare	https://i.pinimg.com/736x/c3/24/57/c324578d1ede8c5fcf7d5e5260336b98--race-horses-horse-racing.jpg	0	1	0	0	0	0	0		0	0	0	0	Story215	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
846	3	person is wearing a white summer dress from person	https://i.pinimg.com/736x/02/0c/af/020caf611d954ec263d1d97b054fa8ae--stockholm-street-style-muse.jpg	0	1	0	0	1	0	0		0	0	0	0	True910	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
847	3	the nerves of the knee	http://l7.alamy.com/zooms/862c5a56486d41539ef2e649e0302d4c/the-nerves-of-the-knee-ack23r.jpg	0	1	0	0	0	0	0		0	0	0	0	Action193	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
848	3	actor was seen in garment	http://i.dailymail.co.uk/i/pix/2015/04/06/16/27525EDE00000578-3027638-image-a-6_1428334728342.jpg	0	1	0	0	1	0	0		0	0	0	0	True588	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
849	3	clouds lying low over a lake	http://l7.alamy.com/zooms/931b1b430fcf4bb189fd765811b9e0aa/clouds-lying-low-over-a-lake-near-wanaka-in-the-southern-lakes-region-j0390e.jpg	0	1	0	0	0	0	0		0	0	0	0	True94	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
850	3	cute little girl eating ice cream in the park	http://l7.alamy.com/zooms/c462ce1a3dd547dd8dbcc72d9fd087bc/a-girl-spends-time-outdoors-with-her-pet-bearded-dragon-in-lake-tahoe-c32t3f.jpg	1	1	0	0	0	0	0		0	1	0	0	Subjective357	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
851	3	digital 3d illustration of a creepy creature	https://media.istockphoto.com/photos/digital-3d-illustration-of-a-creepy-creature-picture-id891451256?k=6&m=891451256&s=612x612&w=0&h=3877Hts0WcRA8F-dAZXvOSDXSOK-OGwSZ349Qhg0B3I=	1	1	0	1	0	0	0		0	0	1	0	True266	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
852	3	rhythm and blues artist performs .	http://i.dailymail.co.uk/i/pix/2016/04/03/08/32CAA84100000578-3521073-Double_duty_Not_only_was_the_singer_honoured_at_the_event_she_al-a-36_1459669965169.jpg	0	1	0	0	0	0	0		0	0	0	0	Action166	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
853	3	rhythm and blues artist performs .	http://i.dailymail.co.uk/i/pix/2016/04/03/08/32CAA84100000578-3521073-Double_duty_Not_only_was_the_singer_honoured_at_the_event_she_al-a-36_1459669965169.jpg	0	1	0	0	1	0	0		0	0	0	0	Action166	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
854	3	celebrity and olympic athlete pose with hockey team .	https://media.gettyimages.com/photos/australian-youth-olympic-team-chef-de-mission-susie-oneill-with-jack-picture-id454322034?s=612x612	0	1	0	0	0	0	0		0	0	0	0	Subjective657	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
855	3	person on a tree in winter	https://media.istockphoto.com/vectors/set-of-branches-and-tree-formed-from-these-branches-vector-id599111552?k=6&m=599111552&s=612x612&w=0&h=EZ1_WXFjTxag50IdsKoxzdHGW7fNSl_hk_XZWBWRd-8=	1	1	0	0	0	0	0		1	0	0	0	Action882	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
856	3	one of the old buildings .	https://i.pinimg.com/736x/4d/85/37/4d85378d1daf49f9379c31e3cafafada--widows-walk-apartment-guide.jpg	0	1	0	0	1	0	0		0	0	0	0	True288	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
857	3	rock artist performs on stage	https://media.gettyimages.com/photos/stevie-nicks-and-mick-fleetwood-of-fleetwood-mac-perform-live-on-at-picture-id474884738	1	1	1	0	1	0	0		0	1	0	0	True959	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
858	3	religious leadership role celebrated on holiday	https://si.wsj.net/public/resources/images/OB-US208_ipix09_J_20120925004815.jpg	1	1	0	0	0	0	0		1	0	0	0	True339	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
859	3	this is a beautiful piece of furniture .	https://i.pinimg.com/736x/4b/4c/c4/4b4cc4559f87d9edc3bfb39a8c9584e6--painted-pianos-painted-furniture.jpg	0	1	0	1	1	0	1	some text	0	0	0	0	Subjective816	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
860	3	baseball player hits a single during the first inning of a baseball game against sports team .	https://imagesvc.timeincapp.com/v3/fan/image?url=https%3A%2F%2Fpuckettspond.com%2Ffiles%2F2015%2F07%2Fmiguel-sano-mlb-baltimore-orioles-minnesota-twins1.jpg&c=sc&w=850&h=560	1	1	1	0	1	0	0		1	1	0	0	Meta795	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
861	3	rugby player makes a break during the round match .	https://media.gettyimages.com/photos/seb-nagletaylor-of-bedford-is-tackled-by-ian-evans-of-bristol-during-picture-id529161374?k=6&m=529161374&s=612x612&w=0&h=88cYnl-WtXYikuusaPypTR9_ffKmb91Ib5m2Tr4zrr0=	1	1	1	0	1	0	0		1	0	0	0	Subjective411	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
862	3	drinks are displayed at a store .	http://l7.alamy.com/zooms/1c8cae58fb4740d7922a2feed3fccd11/file-photo-dated-181016-of-bottles-of-gin-on-a-production-line-at-hjxjk8.jpg	1	1	0	0	0	0	0		0	1	0	0	Meta840	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
863	3	players celebrate with the trophy after the final whistle	http://kilmacudcrokes.com/sites/default/files/styles/kc_flexislider_slide/public/image-uploads/2017/24089/2017429_182912_8861_eamonoc.jpg?itok=nlc6GYkz	1	1	1	0	1	0	0		1	0	0	0	Meta647	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
864	3	keys on a key ring	https://img.buzzfeed.com/buzzfeed-static/static/2015-01/23/9/enhanced/webdr04/original-8753-1422021622-26.jpg?downsize=715:*&output-format=auto&output-quality=auto	0	1	0	0	0	0	1	text	0	0	0	0	True88	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
865	3	knitting pattern for a sweater .	https://i.pinimg.com/736x/b2/ed/fc/b2edfc2bbe68f69d29a8f92d98bff242--icelandic-sweaters-ariel.jpg	0	1	0	0	1	0	0		0	0	0	0	Action956	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
866	3	a snowboarder enjoys the fresh snowfall	http://c8.alamy.com/comp/KCEP2J/a-skier-carves-a-turn-sending-snow-spraying-into-the-air-in-the-french-KCEP2J.jpg	0	1	0	0	1	0	0		0	0	0	0	Subjective989	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
867	3	person attends the award red carpet	https://media.gettyimages.com/photos/zhao-tao-attends-the-slack-bay-premiere-during-the-69th-annual-cannes-picture-id531221224?s=612x612	1	1	0	0	1	0	0		0	1	0	0	Story304	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0
868	3	a set of illustrations for design	https://thumb1.shutterstock.com/display_pic_with_logo/161069056/776023273/stock-vector-seamless-pattern-of-illustrations-of-the-butterfly-and-heart-776023273.jpg	0	1	0	0	0	0	0		0	0	0	0	Story385	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
869	3	red tiles in a bathroom	https://i.pinimg.com/736x/cd/c5/5c/cdc55c7f6d53c118c676b4098233ed97--the-mosaic-mosaic-tiles.jpg	1	1	0	0	0	0	0		0	1	0	0	Meta85	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
870	3	business cards in the office	https://i.pinimg.com/736x/08/5e/b6/085eb6029c964b81349ab75c1ddf5233--powerpoint-design-mobile-phones.jpg	0	0	0	0	0	1	0		0	0	0	0	Meta634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871	3	fishing boats at the beach	https://ak9.picdn.net/shutterstock/videos/18789599/thumb/1.jpg	1	1	0	0	0	0	0		0	1	0	0	True624	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
872	3	how to make a fire with flames	https://thumb10.shutterstock.com/display_pic_with_logo/4463122/641589547/stock-photo-flame-of-fire-with-sparks-on-a-black-background-641589547.jpg	0	1	0	0	1	0	0		0	0	0	0	Story444	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
873	3	fried egg in a frying pan	http://c8.alamy.com/comp/KT18KR/two-fried-eggs-on-the-black-pan-simple-top-view-KT18KR.jpg	0	1	0	0	0	0	0		0	0	0	0	Story439	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
874	3	an illustration for the story	https://media.gettyimages.com/photos/illustration-depicting-mother-and-daughters-spending-time-in-the-by-picture-id644299054?s=612x612	0	1	0	0	1	0	0		0	0	0	0	Meta414	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
875	3	garment for a summer wedding	https://i.pinimg.com/736x/dd/06/a1/dd06a1b75210e8086d069737e9d3831e--foie-gras-personal-style.jpg	0	1	0	0	1	0	1	text	0	0	0	0	True191	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
876	3	politician and person attend an event .	http://www.vancouversun.com/touch/cms/binary/9171185.jpg	1	1	0	0	1	0	0		0	1	0	0	True127	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0
877	3	on top of a church	http://l7.alamy.com/zooms/736194d49d9f47d281055b7cc963d108/stairs-to-the-church-of-monte-madeira-jee4yj.jpg	0	1	0	0	1	0	0		0	0	0	0	Subjective24	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
878	3	many fish in the sea	http://www.blizzo.com/wp-content/uploads/2014/03/IMG_0262.jpg	0	1	0	0	1	0	0		0	0	0	0	True45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
879	3	cartoon illustration of a man holding a golden key	https://comps.canstockphoto.com/3d-puppet-holding-in-hand-a-gold-key-clip-art_csp2818292.jpg	0	1	0	0	0	0	0		0	0	0	0	True731	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
880	3	country on the satellite map outlined and glowed .	https://ak1.picdn.net/shutterstock/videos/15389011/thumb/9.jpg	0	1	0	0	0	0	0		0	0	0	0	Action377	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
881	3	teenage girl texting on smartphone in the car	https://media.gettyimages.com/photos/smiling-girl-looking-through-a-virtual-reality-headset-picture-id609822310?s=612x612	0	1	0	0	0	0	0		0	0	0	0	Action484	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
882	3	tourist attraction and river in autumn	http://l7.alamy.com/zooms/42f22c5739c046158ae7a601d83f6752/sunset-light-on-trees-beside-the-lancaster-canal-near-garstang-lancashire-cpfb8j.jpg	1	1	0	0	0	0	0		1	1	0	0	Action791	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
883	3	life begins the birth of legends	https://ih0.redbubble.net/image.14592743.6107/ra,longsleeve,x2000,fafafa:ca443f4786,front-c,315,60,750,1000-bg,f8f8f8.jpg	0	0	0	0	0	1	0		0	0	0	0	Story851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884	3	cute birds sitting on the branch	https://thumb7.shutterstock.com/display_pic_with_logo/3442163/404167609/stock-vector-vector-card-with-a-romantic-theme-spring-love-birds-sitting-on-a-tree-404167609.jpg	0	1	0	1	0	0	0		0	0	0	0	Action255	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
885	3	shoes on display at a market stall	https://media.merchantcircle.com/43598515/1470922383.08-93324dc3d32bba99e0e0b8fd3467d6c6_full.jpeg	1	1	0	0	0	0	0		0	1	0	0	True171	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
886	3	koi pond in the garden	https://media.istockphoto.com/photos/leaves-on-the-bridge-and-koi-fish-picture-id516444014?k=6&m=516444014&s=612x612&w=0&h=AoYaR5KjC-h_eyld5a96tYpcvQ9wHdFmuBt74z40NCY=	1	1	0	0	0	0	0		0	1	0	0	Action323	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
